content,score,label,clean_content,label_encoded
"Shopee emang app paling mudah buat melengkapi kebutuhan tapi karna hp ilang dan masih ada 1 bulan tanggungan yang telat jadi spaylater dibekukan padahal baru sekali telat dan itupun bukan disengaja, udah mengajukan permohonan pun sama aja tidak ada perkembangan. Akhirnya males pake Shopee",4,positif,shopee emang app paling mudah buat melengkapi kebutuhan tapi karna hp ilang dan masih ada  bulan tanggungan yang telat jadi spaylater dibekukan padahal baru sekali telat dan itupun bukan disengaja udah mengajukan permohonan pun sama aja tidak ada perkembangan akhirnya males pake shopee,1
"Kenapa saya tidak bisa mengajukan spinjam, padahal dari pihak greater shopee tadi pagi nelpon 3 x suruh aktivasi pinjaman, lalu saya coba untuk melakukan ternyata masih belum bisa sampai sekarang. Kalo emang gak niat jangan nawar2in lah, aneh 😠",1,negatif,kenapa saya tidak bisa mengajukan spinjam padahal dari pihak greater shopee tadi pagi nelpon  x suruh aktivasi pinjaman lalu saya coba untuk melakukan ternyata masih belum bisa sampai sekarang kalo emang gak niat jangan nawarin lah aneh ,0
Aplikasi yg good bgt..pinjam uang prosesnya mudah gak ribet..msh ada limit bisa dipinjam lg..tdk menunggu hrs lunas dulu..apalagi sistem pembayaran nya skrg bisa di cicil malah lbh mudah bagi sy utk melakukan pembayaran... Mksh,5,positif,aplikasi yg good bgtpinjam uang prosesnya mudah gak ribetmsh ada limit bisa dipinjam lgtdk menunggu hrs lunas duluapalagi sistem pembayaran nya skrg bisa di cicil malah lbh mudah bagi sy utk melakukan pembayaran mksh,1
"Spaylater dan Spinjam sudah bagus pelayanan nya dan cepat prosesnya , hanya untuk Spaylater untuk tagihan sebaiknya dirinci kan pemakaiannya tanggal sekian dan jumlah nya sekian agar pengguna mengetahui nya pembelian yang mana , kalau tagihan nya hanya total Rupiah saja akan menimbulkan prasangka negatif kesan tidak profesional. Berikutnya untuk Spinjam ikuti aturan yang baru OJK bila ada keterlambatan bayar 1 hari ada denda yang dibayar bunga 1 hari bukan di up tagihan berikutnya .",5,positif,spaylater dan spinjam sudah bagus pelayanan nya dan cepat prosesnya  hanya untuk spaylater untuk tagihan sebaiknya dirinci kan pemakaiannya tanggal sekian dan jumlah nya sekian agar pengguna mengetahui nya pembelian yang mana  kalau tagihan nya hanya total rupiah saja akan menimbulkan prasangka negatif kesan tidak profesional berikutnya untuk spinjam ikuti aturan yang baru ojk bila ada keterlambatan bayar  hari ada denda yang dibayar bunga  hari bukan di up tagihan berikutnya ,1
"Belum merasa puas dengan layanan di apk, sampai sekarang layanan shopeepay akun ak msih aj di bekukan, masalahnya juga gak tau knpa,! Diaktifkan juga gak bisa juga.. msih ktinggalan dengan apk2 serupa lainnya..🙏",2,negatif,belum merasa puas dengan layanan di apk sampai sekarang layanan shopeepay akun ak msih aj di bekukan masalahnya juga gak tau knpa diaktifkan juga gak bisa juga msih ktinggalan dengan apk serupa lainnya,0
"Udah bagus.. kirim² jadi lebih praktis, gratis, dan cepat Saran saya tambahkan menu ""download bukti transaksi/resi"" nya biar kami bisa lebih mudah mengirimkan bukti transfer ke teman².. ohya tolong aplikasi ini sampai kiamat tetap digratisin yah, jgn ada biaya admin dll.. klo sampe ada biaya admin saya akan berpaling ke aplikasi lain😄",5,positif,udah bagus kirim jadi lebih praktis gratis dan cepat saran saya tambahkan menu download bukti transaksiresi nya biar kami bisa lebih mudah mengirimkan bukti transfer ke teman ohya tolong aplikasi ini sampai kiamat tetap digratisin yah jgn ada biaya admin dll klo sampe ada biaya admin saya akan berpaling ke aplikasi lain,1
"aplikasinya bagus bisa buat isi pulsa listrik dll tapi maaf saat saya ingin bayar di shopee atau saat saya mau isi pulsa listrik loadingnya sangat lama, dan tidak jarang loadingnya stuck dan harus restart aplikasi , itu sangat mengganggu saya dan mohon diperbaiki, terimakasih",3,negatif,aplikasinya bagus bisa buat isi pulsa listrik dll tapi maaf saat saya ingin bayar di shopee atau saat saya mau isi pulsa listrik loadingnya sangat lama dan tidak jarang loadingnya stuck dan harus restart aplikasi  itu sangat mengganggu saya dan mohon diperbaiki terimakasih,0
"tolong dong saya mau bayar spay later saya!! saldo saya cukup buat bayar kenapa malah dibilang gabisa bayar mulu karena saldo nya kurang, ngeseliinnn!!! nanti ujung ujungnya saya gabisa bayar saya yang di denda!!!!",1,negatif,tolong dong saya mau bayar spay later saya saldo saya cukup buat bayar kenapa malah dibilang gabisa bayar mulu karena saldo nya kurang ngeseliinnn nanti ujung ujungnya saya gabisa bayar saya yang di denda,0
"aplikasi apa ini,,,, pdahal di shopee belanja sudah ada,,, klok memeng cuman bwt transfer aja khan bisa sebetulnya lewat aplikasi shopee belanja,,, kenapa hrus ribet"" download aplikasi lagi,,,, bikin memori penuh dan bikin hp lemot aja,,,,,,",1,negatif,aplikasi apa ini pdahal di shopee belanja sudah ada klok memeng cuman bwt transfer aja khan bisa sebetulnya lewat aplikasi shopee belanja kenapa hrus ribet download aplikasi lagi bikin memori penuh dan bikin hp lemot aja,0
"Cara menyampaikan keluhan lewat mana sih min? Chat official di fb gk ada tanggapan (cuma ucapan makasih dari bot). Mau upgrade akun, tapi ktp udah nyangkut di no lama yang gak aktif. Masa kalah sama si ijo yang sat-set buat nonaktifkan akun premium jika no yang digunakan hangus",1,negatif,cara menyampaikan keluhan lewat mana sih min chat official di fb gk ada tanggapan cuma ucapan makasih dari bot mau upgrade akun tapi ktp udah nyangkut di no lama yang gak aktif masa kalah sama si ijo yang satset buat nonaktifkan akun premium jika no yang digunakan hangus,0
"Proses spinjam terlalu lambat, lagi butuh cepat malah proses lama. Mana g bisa di batalkan. Saya gak pernah terlambat bayar spaylater atau spinjam. Tapi pas pinjam lamanya bukan main",1,negatif,proses spinjam terlalu lambat lagi butuh cepat malah proses lama mana g bisa di batalkan saya gak pernah terlambat bayar spaylater atau spinjam tapi pas pinjam lamanya bukan main,0
"[UPDATE 28-08-2024] Thx ""ShopeePay""~ ada penambahan beberapa Fitur Seperti... Toko Pulsa, Voucher Promo, dll.(Sesuai Ulasan sebelumnya..) Dan juga, Sekarang sudah bisa melakukan Pembayaran Melalui Aplikasi Pihak ketiga☺️ dan untuk App nya Sendiri, masih Sama..SatSet Lancar~Teruskan Kinerja app nya ya~ *Jangan kayak app Shopee Reguler ya~, yg Berat! Sampe² nih, ada temen ku lagi Live Shopee*belum nyampe 1jam.. Muncul pesan ""Ponsel anda Terlalu Panas""(OVERHEAT)🌚😏 🗿 OKE, Salam Sukses~✨🙏🏼♥️",5,positif,update  thx shopeepay ada penambahan beberapa fitur seperti toko pulsa voucher promo dllsesuai ulasan sebelumnya dan juga sekarang sudah bisa melakukan pembayaran melalui aplikasi pihak ketiga dan untuk app nya sendiri masih samasatset lancarteruskan kinerja app nya ya jangan kayak app shopee reguler ya yg berat sampe nih ada temen ku lagi live shopeebelum nyampe jam muncul pesan ponsel anda terlalu panasoverheat  oke salam sukses,1
"Mohon maaf banget nih. Cukup kecewa saya, seperti nya mudah untuk orang lain mencuri data dari sini. Jujur saya tidak pernah berlangganan apapun dari shopee, tapi ada notifikasi bahwa saya berlangganan. Dan ada transaksi pemesanan yang saya tidak ketahui dan tidak bisa di lacak kemana pemesanan itu sampai. Ini perlu di perbaiki.",1,negatif,mohon maaf banget nih cukup kecewa saya seperti nya mudah untuk orang lain mencuri data dari sini jujur saya tidak pernah berlangganan apapun dari shopee tapi ada notifikasi bahwa saya berlangganan dan ada transaksi pemesanan yang saya tidak ketahui dan tidak bisa di lacak kemana pemesanan itu sampai ini perlu di perbaiki,0
"Sangat kecewa padahal aku pengguna Shopee yang Uda bertahun-tahun hanya karena saya komplain masalah bagaimana cara mengetahui tagihan s-paylater, bukan karena telat bayar loo, langsung spaylater dan s-pinjam saya dibekukan bertahun2 sampai sekarang. Mencoba sabar nunggu dr tahun ke tahun tetep adja masih dibekukan sampai sekarang.",1,negatif,sangat kecewa padahal aku pengguna shopee yang uda bertahuntahun hanya karena saya komplain masalah bagaimana cara mengetahui tagihan spaylater bukan karena telat bayar loo langsung spaylater dan spinjam saya dibekukan bertahun sampai sekarang mencoba sabar nunggu dr tahun ke tahun tetep adja masih dibekukan sampai sekarang,0
"Masya Alloh,, Alhamdulillah.. Aplikasi yang sangat membantu... Bisa transfer kemana pun,bisa bayar apapun... Semoga aplikasinya semakin di perbaharui semakin mudah..terimakasih... SHOPEE... Cinta banget....❤️❤️❤️❤️❤️❤️",5,positif,masya alloh alhamdulillah aplikasi yang sangat membantu bisa transfer kemana punbisa bayar apapun semoga aplikasinya semakin di perbaharui semakin mudahterimakasih shopee cinta banget,1
"Pelayanan tepat waktu, pada saat melakukan COD pembeli deberi kesempatan untuk cek barangnya terlebih dahulu sebelum membayar, pembeli banyak yg tertolong dengan adanya spayleater , walau pun saya masih belum bisa menggunakan spayleater tapi menurut saya pribadi sangat baik dan bagus",5,positif,pelayanan tepat waktu pada saat melakukan cod pembeli deberi kesempatan untuk cek barangnya terlebih dahulu sebelum membayar pembeli banyak yg tertolong dengan adanya spayleater  walau pun saya masih belum bisa menggunakan spayleater tapi menurut saya pribadi sangat baik dan bagus,1
"Apppssss jorok, woeeee kenapa kalo minta penghapusan akun, harus pake link verifikasi segala. Di klik linknya, lalu eror. Ingat ya..Saya tidak ada cacat dalam apps ini. Saya tidak ada pinjaman sama sekali tidak pernah meminjam. Mohon agar data saya tidak rusak ya..",1,negatif,apppssss jorok woeeee kenapa kalo minta penghapusan akun harus pake link verifikasi segala di klik linknya lalu eror ingat yasaya tidak ada cacat dalam apps ini saya tidak ada pinjaman sama sekali tidak pernah meminjam mohon agar data saya tidak rusak ya,0
"Mengecewakan gak singkron antara notifikasi di shopee dgn notifikasi di shopepay. Jika penanganan lambat untuk mengatasi masalah,seharusnya kebijakan perusahaan berani memberi rewards karna kesalahan sistem dan pelayanan lambat yg menunggu 3hari kerja,sedangkan orang belanja di menit itu dan detik itu",1,negatif,mengecewakan gak singkron antara notifikasi di shopee dgn notifikasi di shopepay jika penanganan lambat untuk mengatasi masalahseharusnya kebijakan perusahaan berani memberi rewards karna kesalahan sistem dan pelayanan lambat yg menunggu hari kerjasedangkan orang belanja di menit itu dan detik itu,0
"Setelah dilihat dan dimintai aktifasi gratis, saya jadi mikir, Bunga termasuk tinggi, tenor 12 bulan. Kondisi sekarang pusing mbayarnya, coba di update tenor dan bunganya pertahun lebih ramah pasti banyak yang berani orang pakai pinjaman jasa shopeepay. Itu hanya usul, sampai sekarang tidak saya aktifasi.",1,negatif,setelah dilihat dan dimintai aktifasi gratis saya jadi mikir bunga termasuk tinggi tenor  bulan kondisi sekarang pusing mbayarnya coba di update tenor dan bunganya pertahun lebih ramah pasti banyak yang berani orang pakai pinjaman jasa shopeepay itu hanya usul sampai sekarang tidak saya aktifasi,0
"Aku bingung deh, daftar spinjam di tolak, daftar spay later diacc tapi pas mau gunain saldo kredit ehhh tiba² dibekukan, pas chat ke cs katanya kebijakan aplikasi, kebijakan macam apanih? Terus disuruh perbaiki riwayat kredit di aplikasi lain. Lahh aku aja nggak pernah ngaktifin kredit di aplikasi lain loh, heran banget! Suamiku dah happy mau buat beli onderdil motor karna motornya rusak, udah ngerasa kebantu gegara liat saldo kreditnya ehhh ternyata gabisa digunain!",1,negatif,aku bingung deh daftar spinjam di tolak daftar spay later diacc tapi pas mau gunain saldo kredit ehhh tiba dibekukan pas chat ke cs katanya kebijakan aplikasi kebijakan macam apanih terus disuruh perbaiki riwayat kredit di aplikasi lain lahh aku aja nggak pernah ngaktifin kredit di aplikasi lain loh heran banget suamiku dah happy mau buat beli onderdil motor karna motornya rusak udah ngerasa kebantu gegara liat saldo kreditnya ehhh ternyata gabisa digunain,0
"Dulu sblm ada aplikasi ini n masih jd 1 dgn shopee, pengajuan Spinjam cepet ACC dan cair. Cm bth waktu 10menit. Skrg bknnya tambah maju malah makin mundur. Pengajian harus 3hr br di ACC n dicairkan. Lamaaaaaaaaaa",1,negatif,dulu sblm ada aplikasi ini n masih jd  dgn shopee pengajuan spinjam cepet acc dan cair cm bth waktu menit skrg bknnya tambah maju malah makin mundur pengajian harus hr br di acc n dicairkan lamaaaaaaaaaa,0
"Untuk produk yg di tampilkan di layar hendakla di cek atau di awasi ke aslian dan jumlah prodak yg di beli oleh konsumen jgn langsung di cat atau di blokir / dipending pembelian COD ,sy banyak barang yg beli sy kembalikan karna tdk sesuai dgn yg sy pesan ( brg kurang) ,dan Tdk sama",5,positif,untuk produk yg di tampilkan di layar hendakla di cek atau di awasi ke aslian dan jumlah prodak yg di beli oleh konsumen jgn langsung di cat atau di blokir  dipending pembelian cod sy banyak barang yg beli sy kembalikan karna tdk sesuai dgn yg sy pesan  brg kurang dan tdk sama,1
"ayolah padahal bagus ,kenapa saya gaa disetujui Mulu shopepaylater udah berkali-kali saya di tolak Mulu,padahal data udah sesuai dan lengkap juga ,shope plus disetujui tapi shopepaylater gasetujui,mohon pertimbangkan lagi soalnya lagi butuh banget jugaaa",5,positif,ayolah padahal bagus kenapa saya gaa disetujui mulu shopepaylater udah berkalikali saya di tolak mulupadahal data udah sesuai dan lengkap juga shope plus disetujui tapi shopepaylater gasetujuimohon pertimbangkan lagi soalnya lagi butuh banget jugaaa,1
"beli pulsa di aplikasi ini pesanan sukses tapi pulsanya ga masuk². Pengajuan pengembalian dana tapi ga diproses juga. Ga lagi² deh. Untung cuma pulsa 10rb, bahaya kalo ampe kehilangan yg lebih banyak. Uninstall aja dahhh",1,negatif,beli pulsa di aplikasi ini pesanan sukses tapi pulsanya ga masuk pengajuan pengembalian dana tapi ga diproses juga ga lagi deh untung cuma pulsa rb bahaya kalo ampe kehilangan yg lebih banyak uninstall aja dahhh,0
"Aplikasi ga guna, sebelum dipisahkan dari Shopee kalau ada transfer lancar² aja, sekarang malah makin bobrok, estimasi maksimal 1 jam eh ditungguin sampe 2 jam kaga masuk2, chat ke CS responnya sedang diproses, malah disuruh tunggu 1x24 jam. Parah emang, gak ada tanggung jawab sama sekali.",1,negatif,aplikasi ga guna sebelum dipisahkan dari shopee kalau ada transfer lancar aja sekarang malah makin bobrok estimasi maksimal  jam eh ditungguin sampe  jam kaga masuk chat ke cs responnya sedang diproses malah disuruh tunggu x jam parah emang gak ada tanggung jawab sama sekali,0
"instal apk ini gara2x iming2x kalo instal (dapat saldo Shopee pay 125rb), setelah instal malah Zonk, Menurut saya apk ini sangat tidak berguna soalnya sudah ada Shopee ngapain bikin apk lagi??? Mending hapus2x saja video konten kreator yg melenceng jauh dari produk yg ditawarkan, blokir konten kreator tsb dan Game2 yg tidak menghasilkan koin seperti Bombomball, perangbantal,Cocoki dan Cooking dihapus saja biar apk lebih enteng. Trims",1,negatif,instal apk ini garax imingx kalo instal dapat saldo shopee pay rb setelah instal malah zonk menurut saya apk ini sangat tidak berguna soalnya sudah ada shopee ngapain bikin apk lagi mending hapusx saja video konten kreator yg melenceng jauh dari produk yg ditawarkan blokir konten kreator tsb dan game yg tidak menghasilkan koin seperti bombomball perangbantalcocoki dan cooking dihapus saja biar apk lebih enteng trims,0
Perbaiki notif nya. Ada orderan mesti gak bunyi. Driver datang baru bunyi. Dari dulu masalah ini mesti blm bisa atasi. Sampai hp ku aplikasi ny cuma shope partner saja.. payah,1,negatif,perbaiki notif nya ada orderan mesti gak bunyi driver datang baru bunyi dari dulu masalah ini mesti blm bisa atasi sampai hp ku aplikasi ny cuma shope partner saja payah,0
Parah .. makin hancur Shopie n Shopie pay... 9 toko puluhan produk kena batal gara2 expedisi ataunpihak Shopie yg tidak genah... Cod pun jdi gx bisa.. spylater dh 3 x coba ajukan di tolak... parah.... Bagus tokped ..walaupun roduk agak mahal...TPI barang selalu sampe..,1,negatif,parah  makin hancur shopie n shopie pay  toko puluhan produk kena batal gara expedisi ataunpihak shopie yg tidak genah cod pun jdi gx bisa spylater dh  x coba ajukan di tolak parah bagus tokped walaupun roduk agak mahaltpi barang selalu sampe,0
Sebelum download aplikasi ini pencairan cuma butuh brapa menit Tapi setelah dowload aplikasi ini pencairan jadi 1-3hari dan sudah ada notif pencairan di acc tapi pencairan masih nunggu 48jam..... Otw hapus permanen aplikasi yang bikin ruwet,1,negatif,sebelum download aplikasi ini pencairan cuma butuh brapa menit tapi setelah dowload aplikasi ini pencairan jadi hari dan sudah ada notif pencairan di acc tapi pencairan masih nunggu jam otw hapus permanen aplikasi yang bikin ruwet,0
Sistem sekarang buruk..dulu belom ada 2menit sudah bisa cair ke rek..sekarang dari tgl 6 sampai 9 belom cair ke rek.mau di gagalin tidak bisa.mana pembayaran pada tanggal pengajuan bukan pencairan.tolong perbaiki sistem si pinjam seperti dulu.,1,negatif,sistem sekarang burukdulu belom ada menit sudah bisa cair ke reksekarang dari tgl  sampai  belom cair ke rekmau di gagalin tidak bisamana pembayaran pada tanggal pengajuan bukan pencairantolong perbaiki sistem si pinjam seperti dulu,0
"Sistem spaylater sangat buruk. Tagihan hanya keterlambatan bayar 1-2hari, tetapi sudah diteror melalui telepon dan platform WhatsApp. Saya masih tolerance jika saya diteror tetapi saya sudah keterlambatan bayar selama berbulan-bulan atau bahkan bertahun-tahun, tetapi ini titik permasalahannya masih 1-2hari sudah diteror. Kalau seperti ini, sama halnya seperti pinjol ilegal. Jika demikian, akan saya naikkan laporan ini ke pihak OJK.",1,negatif,sistem spaylater sangat buruk tagihan hanya keterlambatan bayar hari tetapi sudah diteror melalui telepon dan platform whatsapp saya masih tolerance jika saya diteror tetapi saya sudah keterlambatan bayar selama berbulanbulan atau bahkan bertahuntahun tetapi ini titik permasalahannya masih hari sudah diteror kalau seperti ini sama halnya seperti pinjol ilegal jika demikian akan saya naikkan laporan ini ke pihak ojk,0
Hanya Shopeepay dompet digital yang sangat aman dan nyaman semua fitur sudah tersedia aplikasi shopeepay sangat ringan dibandingkan aplikasi shopee suka erorr mau bayar apa aja lebih mudah sukses selalu buat shopeepay,5,positif,hanya shopeepay dompet digital yang sangat aman dan nyaman semua fitur sudah tersedia aplikasi shopeepay sangat ringan dibandingkan aplikasi shopee suka erorr mau bayar apa aja lebih mudah sukses selalu buat shopeepay,1
Saya suka dengan shoope pay... Tapi fitur selfie harus pake ktp membuat saya putar balik dan gak jadi upgrade ke shopeepay pluss... Dan saya yakin ada ribuan orang yang enggan upgrade dengan alasan yang sama...,5,positif,saya suka dengan shoope pay tapi fitur selfie harus pake ktp membuat saya putar balik dan gak jadi upgrade ke shopeepay pluss dan saya yakin ada ribuan orang yang enggan upgrade dengan alasan yang sama,1
"Udah 2x dipermalukan oleh ShopeePay tiap mau bayar pake QRIS malah loading parah padahal sinyal bagus 😭bbrp hari lalu kena marah kasir & pengantri Gac*an karena ga bawa cash, kamaren kejadian lagi di Indomaret padahal lagi banyak yg antri QR Code gamau keluar 🤦‍♂️ Tolong bug nya di perbaiki! masa bayar pake aplikasi utama Shopee normal aja padahal ukuran lebih besar!",2,negatif,udah x dipermalukan oleh shopeepay tiap mau bayar pake qris malah loading parah padahal sinyal bagus bbrp hari lalu kena marah kasir  pengantri gacan karena ga bawa cash kamaren kejadian lagi di indomaret padahal lagi banyak yg antri qr code gamau keluar  tolong bug nya di perbaiki masa bayar pake aplikasi utama shopee normal aja padahal ukuran lebih besar,0
"Tolong tagihan bisa dibuat kaya toko biru donk, jd pembayaran bisa dibayar dlu berapa aja, tdk harus lgs bayar lunas, kan kalo bisa nyicil dikit2 gtu kan jg lebih ringan. Diperbaiki lagi sistem pembayaran nya ya kak",3,negatif,tolong tagihan bisa dibuat kaya toko biru donk jd pembayaran bisa dibayar dlu berapa aja tdk harus lgs bayar lunas kan kalo bisa nyicil dikit gtu kan jg lebih ringan diperbaiki lagi sistem pembayaran nya ya kak,0
Bagus .. tapii lebih bagus kalau ada info dana masuk dan keluar setiap bulan . Duh gimna ya jelasinnya . Trus top up di idm sering bgt gangguan.,3,negatif,bagus  tapii lebih bagus kalau ada info dana masuk dan keluar setiap bulan  duh gimna ya jelasinnya  trus top up di idm sering bgt gangguan,0
"diskon semkin sedikit, biaya top up meski nya gratis, semkain hari semkain hilang bonus, belanja murah, ongkir kini mkin mahal & gebyar hadiah pun hilang.. tolong sedikit inovasi akan kebutuhan customer, andai aja muncul pesaing baru yg lebih menarik tentu sebagian besar custumer akan hijrah.. terimakasih salam perubahan",2,negatif,diskon semkin sedikit biaya top up meski nya gratis semkain hari semkain hilang bonus belanja murah ongkir kini mkin mahal  gebyar hadiah pun hilang tolong sedikit inovasi akan kebutuhan customer andai aja muncul pesaing baru yg lebih menarik tentu sebagian besar custumer akan hijrah terimakasih salam perubahan,0
"knp sih klo mau klaim shopee pay itu cuma 2 kali?? dikasih batasan ga seperti dana atau ewallet lainnya, kan pengen ngumpulin saldonya, pelit bgt sih!! mesti kali harus dikasih batasan klaimnya huhh. kadang buka apk nya lelet, uda gitu dikasih batasan klaim pula!!!",2,negatif,knp sih klo mau klaim shopee pay itu cuma  kali dikasih batasan ga seperti dana atau ewallet lainnya kan pengen ngumpulin saldonya pelit bgt sih mesti kali harus dikasih batasan klaimnya huhh kadang buka apk nya lelet uda gitu dikasih batasan klaim pula,0
"Top up lewat apk sebelah ada biaya admin sampai masuk ke shopepay dipotong biaya admin lagiii.. IT jg kurang dlm menangani penjual barang abal2, di tmbh penipu yg mengtasnmka aplikasi orange ini.. udah byk korban terutama di paylater.",1,negatif,top up lewat apk sebelah ada biaya admin sampai masuk ke shopepay dipotong biaya admin lagiii it jg kurang dlm menangani penjual barang abal di tmbh penipu yg mengtasnmka aplikasi orange ini udah byk korban terutama di paylater,0
"saya baru buka kemarin dan akun baru aktif hari ini tapi langsung di nonaktifkan sementara karna kebijakan internal, maksudnya apa coba? Saya bahkan belum melakukan transaksi apapun sudah di nonaktifkan. Tolong perbaiki",1,negatif,saya baru buka kemarin dan akun baru aktif hari ini tapi langsung di nonaktifkan sementara karna kebijakan internal maksudnya apa coba saya bahkan belum melakukan transaksi apapun sudah di nonaktifkan tolong perbaiki,0
APK ini lemot... dftar udah. Giliran mau aktifin spaylater nya tinggal confirmsi jwbnnya koneksi internet eror.. internet sayah full 24 jm. Data2 sayah udah di isi. Mau konfirmasi eh jwbnnya sllu koneksi internet eror.. ini cuma mau ambil data orang doang ya APK ini gk jlas bnget.. mau di hpus data/ akun gk bisa jwbnnya sma koneksi iternet eror. Tolong hpus data² sayah.. jngan mnylahgunakn dta orang. Bila ada hal yg tdk di hrpkn sayah akn mlporkn nya ke pihak yg brwajib,1,negatif,apk ini lemot dftar udah giliran mau aktifin spaylater nya tinggal confirmsi jwbnnya koneksi internet eror internet sayah full  jm data sayah udah di isi mau konfirmasi eh jwbnnya sllu koneksi internet eror ini cuma mau ambil data orang doang ya apk ini gk jlas bnget mau di hpus data akun gk bisa jwbnnya sma koneksi iternet eror tolong hpus data sayah jngan mnylahgunakn dta orang bila ada hal yg tdk di hrpkn sayah akn mlporkn nya ke pihak yg brwajib,0
"Untuk aplikasi ini dari awal sampe sekarang tidak ada kendala. Limit saya di awal promo 2,5juta skrg gak saya pakai Dan menurun jadi 1,5juta. Member platinum skrg jadi....?😂 So...gak masalah Cuma kemarin mau coba ambil bor batre buat org kerja Harus verifikasi lagi. Males...beli cash aja di offline",5,positif,untuk aplikasi ini dari awal sampe sekarang tidak ada kendala limit saya di awal promo juta skrg gak saya pakai dan menurun jadi juta member platinum skrg jadi sogak masalah cuma kemarin mau coba ambil bor batre buat org kerja harus verifikasi lagi malesbeli cash aja di offline,1
"Update yang bener tolol, konfirmasi ktp lama gak bisa transfer, minimal sesama aplikasi shopee bisa lah pake koin nya kurang dikit aja padahal ongkir, malah tulisan nya saldo kurang, update koin bisa di pake blok",5,positif,update yang bener tolol konfirmasi ktp lama gak bisa transfer minimal sesama aplikasi shopee bisa lah pake koin nya kurang dikit aja padahal ongkir malah tulisan nya saldo kurang update koin bisa di pake blok,1
Sebenarnya aku suka dan memang lebih banyak penawaran menarik. Tapi hari ini isi ulang pulsa Indosat sebesar Rp 50.000 di aplikasi ini prosesnya lama. Masa transaksi pukul 10.14 sampai sekarang belum masuk. Saldo sudah terpotong saja 😔,2,negatif,sebenarnya aku suka dan memang lebih banyak penawaran menarik tapi hari ini isi ulang pulsa indosat sebesar rp  di aplikasi ini prosesnya lama masa transaksi pukul  sampai sekarang belum masuk saldo sudah terpotong saja ,0
"Saya udah lama menggunakan shopeepay latter .sangat membantu saya dan mempermudah semua transaksi saya untuk berbelanja dan usaha saya Tapi sekarang shopeepay latter saya sedang di bekukan denga alesan keterlambatan hanya sekali Sedikit kecewa😭 Mohon bantuannya untuk di aktifkan kembali ,supaya usaha saya lancar lagi ka🙏🙏🙏",5,positif,saya udah lama menggunakan shopeepay latter sangat membantu saya dan mempermudah semua transaksi saya untuk berbelanja dan usaha saya tapi sekarang shopeepay latter saya sedang di bekukan denga alesan keterlambatan hanya sekali sedikit kecewa mohon bantuannya untuk di aktifkan kembali supaya usaha saya lancar lagi ka,1
"Bintang 4 dlu,,tolong di usahakan ya,uang aku di shopeepay,,ada 400rb,tapi gak bisa login lagi karena update,dan pas mau login kode otp gak muncul² Karen nomer sudah tdk aktiff tolong customer service di bukakan lagi 400rb itu uang buat kebutuhan 🙏🙏🙏😔",4,positif,bintang  dlutolong di usahakan yauang aku di shopeepayada rbtapi gak bisa login lagi karena updatedan pas mau login kode otp gak muncul karen nomer sudah tdk aktiff tolong customer service di bukakan lagi rb itu uang buat kebutuhan ,1
"Masih ada masalah dalam tagihan bug enggak bisa d bayar tagihan malah d salurkan ke tagihan selanjutnya itu juga tdk bisa d bayar.sampai masalah jatuh tempo karena tidak bisa d bayar tagihan yang sekarang,tulisannya pembayaran sedang berlangsung😰.tolong dong jadi masalah banget",2,negatif,masih ada masalah dalam tagihan bug enggak bisa d bayar tagihan malah d salurkan ke tagihan selanjutnya itu juga tdk bisa d bayarsampai masalah jatuh tempo karena tidak bisa d bayar tagihan yang sekarangtulisannya pembayaran sedang berlangsungtolong dong jadi masalah banget,0
"menurut aku ini apk ngga guna sih,udah ada shopee udah ada mitra shopee,ada seabank juga,,ngapain download ginian.apk egois juga,ga ada topup antar wallet.lucunya customer diiming²i saldo gratis supaya download apk ini,tapi setelah didownload ternyata zonk,norak",1,negatif,menurut aku ini apk ngga guna sihudah ada shopee udah ada mitra shopeeada seabank jugangapain download ginianapk egois jugaga ada topup antar walletlucunya customer diimingi saldo gratis supaya download apk initapi setelah didownload ternyata zonknorak,0
"Lebih baik shopee bisa ubah pengiriman deh, daripada kaya sekarang otomatis. Kalo mau d ubah harus bayar dulu. Kan orng2 pasti ingin sesuai dengan jasa kirim nya",4,positif,lebih baik shopee bisa ubah pengiriman deh daripada kaya sekarang otomatis kalo mau d ubah harus bayar dulu kan orng pasti ingin sesuai dengan jasa kirim nya,1
"Aplikasi dompet digital yang cukup bagus sekali, fiturnya lengkap dan ringan nggak berat. Semoga kedepannya ada fitur tarik tunai via indomaret 👍👍",5,positif,aplikasi dompet digital yang cukup bagus sekali fiturnya lengkap dan ringan nggak berat semoga kedepannya ada fitur tarik tunai via indomaret ,1
Hay kak shopay saya tidak bisa di gunakan sudah lebih dari 1 tahun padahal selama saya pake shopay itu gak pernah telat kalo tidak percaya chek aja riwayat pembayaran saya bahkan sebelom jatoh tempo saya bayar trs tiba tiba di blokir itu kenapa alasanya kak dulu ngerasa kebantu saya tunggu sampe 1 thun lebih gak ada kemajuan apa apa kecewa deh akhir nya,1,negatif,hay kak shopay saya tidak bisa di gunakan sudah lebih dari  tahun padahal selama saya pake shopay itu gak pernah telat kalo tidak percaya chek aja riwayat pembayaran saya bahkan sebelom jatoh tempo saya bayar trs tiba tiba di blokir itu kenapa alasanya kak dulu ngerasa kebantu saya tunggu sampe  thun lebih gak ada kemajuan apa apa kecewa deh akhir nya,0
